id_message,message,posted_on,id_disc,id_user
653,"Exactement : comme la parcelle 92 025 BQ 265 n'est pas présente dans les DFI, cela signifie qu'il n'y a eu aucun DFi sur cette parcelle. Elle existe encore sur le plan cadastral.
Bien cordialement,",2018-11-07 15:54:13,264,240
654,"Merci beaucoup.
Bonne fin de journée
Cordialement",2018-11-07 16:08:03,264,240
655,Discussion close,2018-11-08 08:48:13,264,240
656,"Bonjour, 
En recherchant la filiation cadastrale d'une parcelle dans un fichier département, je m'aperçois que la référence cadastrale existe plusieurs fois car figurant dans plusieurs communes. Les communes sont distinguées par un ""code commune"" de 3 caractères, cependant, il est difficile de faire la correspondance entre le code commune et l'indication du nom de la commune en question en l'absence de table de correspondance. Existe t-il un tableau de correspondance, une liste des codes communes indiquant de quelle commune il s'agit ?
Merci",2018-10-17 10:20:43,265,241
657,"Bonjour,
Les codes communes présents dans les fichiers des DFI correspondent aux codes Insee des communes. 
Merci de vous rapprocher de l'Insee pour obtenir le tableau de correspondance que vous recherchez.
La référence cadastrale est l'élément unique de référencement des parcelles cadastrales. Elle est composée du code département (sur 3 caractères), du code commune (sur 3 caractères), du préfixe de section (sur 3 caractères, correspondant au code de la commune absorbée si nécessaire), de la section (sur 2 caractères) et du numéro de parcelle (sur 4 caractères).
Bien cordialement,
",2018-10-17 13:37:01,265,241
658,"Bonjour, dans le fichier de filiations sur le département du 06, j'ai trouvé 1428 parcelles mères modifiées sur la commune de Valbonne (06152) dont 27 uniquement, présentes dans le millésime du 08/11/2017. Ces 27 parcelles correspondent bien aux modifications parcellaires entre ce premier millésime et le dernier du 07/02/2018. J'aurais aimé savoir à quoi correspondaient les 1401 parcelles dont je ne retrouve pas les références cadastrales dans le premier millésime ainsi que sur geoportail. Mes chiffres ne sont peut-être pas tous exacts mais je n'explique pas qu'il y ait autant de modifications dans le fichier de filiation comparé au visuel. Ce fichier contiendrait-il tout l'historique de modification (et pas uniquement les modifications entre deux millésimes successifs) ?",2018-02-23 18:34:40,266,55
659,"Bonjour,
Les fichiers présents sur data.gouv.fr représentent tout l'historique des parcelles sur un département. Chaque fichier reprend les éléments présents dans le fichier précédent augmenté des nouvelles filiations.
Il n'existe pas de fichiers contenant uniquement les nouvelles filiations depuis la dernière extraction.",2018-02-26 08:26:28,266,55
660,"Bonjour, 
Le jeu de données téléchargeable semble incomplet. Je ne retrouve plus l'ensemble des plantes entrant dans la composition de chaque produit. (seule une plante maximum apparaît par produit. Pour beaucoup de produit, aucune plante n'apparaît même si le produit en contient). Je ne retrouve plus non plus l'ID de chaque déclaration. 
Pouvez-vous m'aider ?
Je vous remercie. 
Claire",2023-08-29 09:53:45,267,242
661,"Bonjour Claire et merci pour votre question. Nous avons des difficultés avec ce jeu de données dont le format commence à dater et entrer en conflit avec les changements de mission ministériels et la politique de sécurité informatique en place au ministère des finances. Je vous conseille d'utiliser plutôt l'export en csv de ce jeu de données dont la colonne ""ingrédients"" contient bien toutes les plantes contenues dans le complément sélectionné.
Merci pour votre compréhension et votre patience.",2023-08-30 16:16:56,267,242
662,"Bonjour Karine, 
Je vous remercie pour cette réponse rapide. Néanmoins, le fichier csv ne semble pas non plus contenir l'ensemble des plantes présentes dans chaque produit.
Bien à vous, 
Claire",2023-08-31 13:59:02,267,242
663,"La colonne ""ingrédients"" devrait répondre à votre question, je viens de paramétrer pour qu'elle soit visible.
La forme n'est pas très lisible, nous travaillons actuellement sur le processus d'extraction des noms de plantes.
Merci pour votre compréhension.",2023-09-04 16:05:07,267,242
664,"Bonjour, 
Je vous remercie pour votre retour. 
Je vous confirme que l'ensemble des plantes entrant dans la composition des produits n'apparaît toujours pas. En outre, pourrez-vous réitégrer au fichier les ID de déclaration ? Et en l'absence des ID pouvez-vous nous indiquer comment retrouver l'ordre chronologique de déclaration des produits dans le fichier ? Il semble que les produits n'apparaissent plus dans l'ordre.
Je vous remercie par avance. 
Claire",2023-09-20 14:35:23,267,242
665,"Bonjour, l'ensemble des ingrédients que nous pouvons communiquer sur les compléments alimentaires apparait désormais dans les colonnes ""plantes"" et ""autres ingrédients"".
Concernant l'ID de ces produits, il apparait bien dans l'export excel des données.
En espérant avoir répondu à votre demande.",2023-10-25 13:20:56,267,242
666,"Bonjour,
je n'arrive pas à exploiter le fichier csv pour avoir un excel ""propre"" avec par exemple le nom de la plante en face de la marque.
Quelles sont les solutions?
En vous remerciant,
Romane",2023-07-03 14:41:45,268,243
667,"Bonjour Romane, en effet ce fichier très complexe n'a pas tous ses champs de données malgré nos efforts. Je vous conseille d'utiliser à la place l'export excel du jeu de données sur https://data.economie.gouv.fr/explore/dataset/liste-des-complements-alimentaires-declares/export/?disjunctive.autres_ingredients&disjunctive.objectif_effet, vous pouvez d'ailleurs vous y abonner pour suivre les modifications apportées.
Nous allons retravailler les données afin que ce champ apparaisse plus clairement.
Désolée pour la gêne occasionnée et merci pour votre patience.",2023-07-07 15:41:37,268,243
668,"Bonjour 

Est ce que  Cellfood  vendu par cellfood France    est autorisé a la vente en France comme complément alimentaire",2020-10-14 12:16:05,269,244
669,"Bonjour,

nous observons que le fichier n'est pas actualisé depuis le 22/03/2019. Est-ce que vous pourriez télécharger la version la plus recente? ",2020-05-15 16:33:35,270,245
670,"Bonjour,
je n'arrive pas à ouvrir le fichier xml pour avoir un document ""propre"" avec par exemple le nom de la plante en face de la marque.
Quelles sont les solutions?
En vous remerciant,",2018-12-12 18:36:15,271,246
671,"Bonjour, Dans le cadre d'un projet de start-up, j'aurais besoin de la liste des compléments déclarés avant Décembre 2016. Savez vous comment y accéder ? auprès de Synadiet? autre? si vous l'avez, peut-on y avoir accès? merci",2018-10-08 14:59:45,272,247
672,"Bonjour,

Est-il prévu d'adjoindre au responsable d'étiquetage le numéro SIRET et/ou le numéro de TVA intracommunautaire ?

Merci.",2018-02-16 14:03:15,273,248
673,"Bonjour,

J'ai remarqué qu'il pouvait y avoir des doublons dans le fichier. Ils peuvent être de deux types :
* deux compléments (avec même id et même infos).
* au sein d'un même complément, les balises sont répétées.

C'est le cas du CAFE VERT EXTRAIT (IdComplement=111).",2018-02-13 10:00:48,274,248
674,"Bonjour, 

La plateforme TED (ted.europa.eu) regroupe les AO de tous les pays européens. Existe-t-il un fichier (+/-) au même format que le DECP consolidé à votre connaissance ? 
En effet, le fichier proposé ici (https://ted.europa.eu/TED/search/canReport.do) ne concerne que les marchés attribués par les institutions de l’UE et non pas tous les marchés publics attribués dans tous les pays de l'UE.

Cordialement,
",2023-08-25 09:12:30,275,249
675,"Bonjour, je réponds à votre message avec un peu de retard, mes excuses pour cela,

A ma connaissance, sur Ted, il y a un accès à des fichiers qui concentrent toutes les notices (contract notices et contrat award notices) par année, au sein desquels on peut sélectionner les pays : https://data.europa.eu/data/datasets/ted-csv?locale=en
Avec ces fichiers en Open Data, on peut obtenir les avis enregistrés avec acheteur, titulaire du marché, montant ect., un peu comme sur les DECP.

En espérant avoir répondu à votre question, et bonne journée,

Louis Marolleau

économiste-statisticien
Observatoire Economique de la Commande Publique
Direction des Affaires Juridiques
",2023-08-31 07:07:23,275,249
676,"Bonjour, 

Merci pour votre retour. Il semble en effet que cela puisse grandement m'aider. 

Excellente journée, 

Benjamin Schick",2023-08-31 07:56:43,275,249
677,"Bonjour,
pourquoi les données des contrats de concession, pourtant publiées, n'apparaissent pas dans le fichier consolidés decp ?",2023-06-07 12:52:01,276,250
678,"Bonjour,
le Profil acheteur achatpublic.com publie ses données via les interfaces chorusPro de l'AIFE mais il semble que depuis quelques semaines les données (https://www.data.gouv.fr/fr/datasets/aife-de-13001977100018/) ne remontent plus dans les fichiers consolidés.
Pour exemple, il manque les données de février  / mars / avril
Pouvez-vous vérifier SVP ?",2023-04-13 13:24:56,277,250
679,"Bonjour,

Pourriez-vous me dire si les données issues de 
https://www.xmarches.fr/entreprise/listDonneesEssentielles.php
https://www.marches-securises.fr/entreprise/?module=an_prec

Sont inclues dans le jeu de données ?

Merci beaucoup

",2023-03-08 10:21:14,278,251
680,"Bonjour,
Non, ces données ne sont pas inclues car ces plateformes ne permettent pas le téléchargement aisé de l'ensemble de leurs données, et ne les publie pas en Open Data.",2023-11-06 08:47:13,278,251
681,"Bonjour,

Je travaille pour une spin-off italienne du Politecnico di Torino, nous développons des projets d'intégration de données. Je fais actuellement des recherches sur la disponibilité des données essentielles de la commande publique, donc j'ai pris la liberté de vous contacter pour vous poser deux questions  ""de débutant"" :)

Toutes les données essentielles de la commande publique sont-elles disponibles sur le portail data.gouv.fr, ou il est possible que certaines d'entre elles ne soient publiées que sur le profil d'aceheteur correspondant?

Une liste exhaustive de tous les profils d'acheteurs français est-elle disponible quelque part sur data.gouv.fr? Au cas où, puis-je vous demander si vous pouvez partager un lien vers l'ensemble de données correspondant?

Je vous remercie d'avance pour toute information utile que vous pourriez avoir à ce sujet!

Cordialement",2022-04-05 11:57:21,279,252
682,"Bonjour,

Toutes les données ne sont pas consolidées car de nombreuses plateformes ne facilite pas le téléchargement de leurs données.
Voici un lien qui recense un certain nombre de profils d'acheteurs et si leurs données sont recensées, ou non : https://github.com/139bercy/decp-rama/issues/74 

J'ai récupéré les données d'un certain nombre de plateformes Atexo, mais le Ministère des Finances n'a malheureusement pas souhaité ajouté ces données aux données consolidées : https://www.data.gouv.fr/fr/datasets/donnees-essentielles-des-marches-publics-des-plateformes-atexo/",2023-11-06 08:50:52,279,252
683,"Chez moi le fichier decp.ocds.json est tronqué, problème de génération?",2021-07-28 10:35:33,280,253
684,"Bonjour,

Est-il possible de nous fournir le fichier ?

Je viens de le télécharger moi-même et il ne me semble pas tronqué.

De plus je l'ai passé dans un validateur et celui-ci me dit que c'est OK.",2021-07-29 16:59:57,280,253
685,"Je viens de vérifier et le fichier est réparé, effectivement.
Merci beaucoup d'avoir pris le temps de vérifier et de répondre.",2021-07-30 16:00:39,280,253
686,Parfait ! Je clôture.,2021-07-30 16:28:11,280,253
687,"Bonjour,

J'utilise la base Données essentielles de la commande publique et j'ai un doute sur les entreprises titulaires apparaissant dans la base. 

Est-ce que toutes les entreprises mentionnées dans les colonnes ""titulaires"" ont nécessairement remporté le lot sur lequel elles sont mentionnées ? Se peut-il qu'elles se soient seulement portées candidates pour un lot et qu'elles ne l'aient pas remporté pour autant ? 

Si tel est le cas, comment peut-on distinguer une entreprise ayant candidaté à un lot de l'entreprise qui l'a emporté? 

En croisant des sources, je vois des entreprises présentes dans la base pour lesquelles je n'ai pas réussi à obtenir l'avis d'attribution du lot. Et j'ai parfois retrouvé l'avis d'attribution d'un lot avec une entreprise titulaire différente de celle mentionnée dans la base.

Merci beaucoup pour votre clarification.",2021-06-08 15:24:41,281,254
688,"Bonjour,

Tout d'abord, les données essentielles consolidées ne couvrent pas encore tous les profils d'acheteur, certaines attributions n'y sont donc pas renseignées.

Pourriez-vous donner un ou plusieurs exemples des différences que vous avez relevées ?",2021-06-08 16:45:07,281,254
689,"Bonjour Colin,

Merci beaucoup pour votre retour.

C'est par exemple le cas des deux lots suivants : 

20202020006M0400
20202020006M0401

Ils concernent tous les deux des lots de plâtrerie attribués par la ville de Castelsarrasin pour la construction d'une école maternelle. Les montants sont identiques mais il y a 2 titulaires (SIRET : 38478028400012 et 49439115400015).

Lorsque je regarde les avis d'attribution de marché sur le site de la ville de Castelsarrasin je vois que le lot de plâtrerie a été attribué à une des deux entreprises mentionnées (SIRET : 38478028400012), mais pas aux deux. (Source : https://ville-castelsarrasin.e-marchespublics.com/pack/annonce_marche_public_2885_775712.html)

Avez-vous une idée de comment cela s'explique?",2021-06-08 17:38:56,281,254
